,RAMP2,MS4A2,label
1456,0.2240654975175857,0.0,ENACT
1457,0.5206077694892883,0.0,ENACT
1458,0.209843710064888,0.0,ENACT
1459,0.335278183221817,0.0,ENACT
1460,0.8387096524238586,0.0,ENACT
1461,1.1818181276321411,0.0,ENACT
1462,0.82566899061203,0.0,ENACT
1463,1.3754013776779177,0.0,ENACT
1464,0.0137223340570926,0.0,ENACT
1465,0.0,0.4477214515209198,ENACT
1466,2.121779203414917,0.0,ENACT
1467,0.5981932878494263,0.0,ENACT
1468,0.0744585618376731,0.0,ENACT
1469,0.958889365196228,0.0,ENACT
1470,1.117703199386597,0.0,ENACT
1471,0.7128713726997375,0.0,ENACT
1472,0.2141086310148239,0.0,ENACT
1473,1.3379088640213013,0.0,ENACT
1474,0.9097779989242554,0.0,ENACT
1475,0.256162941455841,0.0,ENACT
1476,1.1633659601211548,0.0,ENACT
1477,1.5860085487365725,0.0,ENACT
1478,1.138398289680481,0.0,ENACT
1479,1.198156714439392,0.0,ENACT
1480,0.04505205899477,0.0,ENACT
1481,1.745369553565979,0.0,ENACT
1482,1.0,0.0,ENACT
1483,0.1423936784267425,0.0,ENACT
1484,1.0436911582946775,0.0,ENACT
1485,0.9158129692077636,0.0,ENACT
1486,1.0887516736984253,0.0,ENACT
1487,0.0,0.1077787354588508,ENACT
1488,1.3380935192108154,0.0,ENACT
1489,0.7231231331825256,0.0,ENACT
1490,2.682539701461792,0.0,ENACT
1491,0.87165766954422,0.0,ENACT
1492,0.5749275088310242,0.0,ENACT
1493,2.0466344356536865,0.0,ENACT
1494,0.362259566783905,0.0,ENACT
1495,2.130954504013061,0.0,ENACT
1496,1.2643182277679443,0.0,ENACT
1497,1.7552132606506348,0.0,ENACT
1498,0.5011914372444153,0.0,ENACT
1499,1.0833333730697632,0.0,ENACT
1500,0.7411394119262695,0.0,ENACT
1501,1.779197096824646,0.0,ENACT
1502,1.5272777080535889,0.0,ENACT
1503,1.3651714324951172,0.0,ENACT
1504,2.290034055709839,0.0,ENACT
1505,0.4973705112934112,0.0,ENACT
1506,0.1523299813270568,0.0,ENACT
1507,0.1747539490461349,0.0,ENACT
1508,1.2722619771957395,0.0,ENACT
1509,1.3059096336364746,0.0,ENACT
1510,2.411991834640503,0.0,ENACT
1511,0.0,1.3678210973739624,ENACT
1512,2.550239324569702,0.0,ENACT
1513,2.817277193069458,0.0,ENACT
1514,0.9723805785179138,0.0,ENACT
1515,1.5072463750839231,0.0,ENACT
1516,0.2412708550691604,0.0,ENACT
1517,1.7494198083877563,0.0,ENACT
1518,1.1644724607467651,0.0,ENACT
1519,3.529057025909424,0.0,ENACT
1520,2.2417054176330566,0.0,ENACT
1521,1.320958971977234,0.0,ENACT
1522,0.0,1.6910967826843262,ENACT
1523,2.4858529567718506,0.0,ENACT
1524,2.4858529567718506,0.0,ENACT
1525,1.256395697593689,0.0,ENACT
1526,1.2910161018371582,0.0,ENACT
1527,1.560097575187683,0.0,ENACT
1528,1.1159522533416748,0.0,ENACT
1529,1.386476755142212,0.0,ENACT
1530,1.4850785732269287,0.0,ENACT
1531,1.204874038696289,0.0,ENACT
1532,1.4014447927474976,0.0,ENACT
1533,0.431955873966217,0.0,ENACT
1534,1.5620994567871094,0.0,ENACT
1535,0.9099822640419006,0.0,ENACT
1536,0.2344328165054321,0.0,ENACT
1537,1.6567621231079102,0.0,ENACT
1538,0.5870335698127747,0.0,ENACT
1539,0.8043760657310486,0.0,ENACT
1540,0.2443268001079559,0.0,ENACT
1541,0.0055952970869839,0.0,ENACT
1542,1.2944047451019287,0.0,ENACT
1543,0.4471269845962524,0.0,ENACT
1544,2.5188989639282227,0.0,ENACT
1545,2.0997817516326904,0.0,ENACT
1546,1.8140732049942017,0.0,ENACT
1547,0.0331180803477764,0.0,ENACT
1548,0.0272578801959753,0.0,ENACT
1549,0.0306975170969963,0.0,ENACT
1550,1.1818181276321411,0.0,ENACT
1551,1.059422731399536,0.0,ENACT
1552,0.5665803551673889,0.0,ENACT
1553,1.1793376207351685,0.0,ENACT
1554,1.8055555820465088,0.0,ENACT
1555,0.8587512373924255,0.0,ENACT
1556,0.0,0.2050604522228241,ENACT
1557,0.2580457627773285,0.0,ENACT
1558,0.2073423266410827,0.0,ENACT
1559,0.973817765712738,0.0,ENACT
1560,1.8577420711517327,0.0,ENACT
1561,0.8649943470954895,0.0,ENACT
1562,0.0,0.3718954920768738,ENACT
1563,0.7190433740615845,0.0,ENACT
1564,1.1560133695602417,0.0,ENACT
1565,0.0,0.8646028637886047,ENACT
1566,1.028278112411499,0.0,ENACT
1567,0.0,0.0737173333764076,ENACT
1568,0.3376636803150177,0.0,ENACT
1569,0.0,1.5166666507720947,ENACT
1570,0.8508051037788391,0.0,ENACT
1571,1.216460347175598,0.0,ENACT
1572,0.005248527508229,0.0,ENACT
1573,1.8571428060531616,0.0,ENACT
1574,0.8593583106994629,0.0,ENACT
1575,2.339762210845948,0.0,ENACT
1576,1.1193112134933472,0.0,ENACT
1577,0.9875749945640564,0.0,ENACT
1578,0.0195487029850482,0.0,ENACT
1579,0.9047069549560548,0.0,ENACT
1580,0.94478040933609,0.0,ENACT
1581,0.4499737322330475,0.0,ENACT
1582,0.5220618844032288,0.0,ENACT
1583,1.062491774559021,0.0,ENACT
1584,0.12583689391613,0.0,ENACT
1585,0.3749564886093139,0.0,ENACT
1586,1.1262340545654297,0.0,ENACT
1587,0.0013821952743455,0.0,ENACT
1588,0.0,1.2769775390625,ENACT
1589,0.4356874227523803,0.0,ENACT
1590,0.0,1.1217767000198364,ENACT
1591,0.698924720287323,0.0,ENACT
1592,0.3263359367847442,0.0,ENACT
1593,1.3798332214355469,0.0,ENACT
1594,0.0,1.0145392417907717,ENACT
1595,0.8762800097465515,0.0,ENACT
1596,0.2098292857408523,0.0,ENACT
1597,0.453119546175003,0.0,ENACT
1598,0.3085529506206512,0.0,ENACT
1599,0.7276707291603088,0.0,ENACT
1600,0.4931056797504425,0.0,ENACT
1601,0.4753632843494415,0.0,ENACT
1602,0.2563406229019165,0.0,ENACT
1603,0.4871649742126465,0.0,ENACT
1604,0.9629629850387572,0.0,ENACT
1605,1.2270303964614868,0.0,ENACT
1606,1.6400625705718994,0.0,ENACT
1607,1.1034541130065918,0.0,ENACT
1608,0.9629629850387572,0.0,ENACT
1609,0.0027985519263893,0.0,ENACT
1610,0.0705355852842331,0.0,ENACT
1611,0.0506770648062229,0.0,ENACT
1612,0.0,1.1755478382110596,ENACT
1613,0.0148036088794469,0.0,ENACT
1614,1.0163257122039795,0.0,ENACT
1615,0.3586142361164093,0.0,ENACT
1616,1.3697731494903564,0.0,ENACT
1617,1.721420407295227,0.0,ENACT
1618,1.309300661087036,0.0,ENACT
1619,2.3866686820983887,0.0,ENACT
1620,1.7323544025421145,0.0,ENACT
1621,0.0013506090035662,0.0,ENACT
1622,1.3644869327545166,0.0,ENACT
1623,3.0642309188842773,0.0,ENACT
1624,2.051551818847656,0.0,ENACT
1625,0.2564606666564941,0.0,ENACT
1626,0.0254289992153644,0.0,ENACT
1627,0.0,2.971428632736206,ENACT
1628,0.1351438015699386,0.0,ENACT
1629,1.928302526473999,0.0,ENACT
1630,1.582353591918945,0.0,ENACT
1631,0.0387534201145172,0.0,ENACT
1632,0.6083734035491943,0.0,ENACT
1633,2.734275579452514,0.0,ENACT
1634,1.0882121324539185,0.0,ENACT
1635,0.3157042562961578,0.0,ENACT
1636,0.1286783963441848,0.0,ENACT
1637,1.1354247331619265,0.0,ENACT
1638,0.0,2.05635952949524,ENACT
1639,0.5544164776802063,0.0,ENACT
1640,0.9854827523231506,0.0,ENACT
1641,1.2380952835083008,0.0,ENACT
1642,0.860016405582428,0.0,ENACT
1643,0.9561545848846436,0.0,ENACT
1644,1.2225182056427002,0.0,ENACT
1645,0.1977264732122421,0.0,ENACT
1646,0.9380107522010804,0.0,ENACT
1647,0.0,1.306502103805542,ENACT
1648,1.0924370288848877,0.0,ENACT
1649,1.369175672531128,0.0,ENACT
1650,1.2749788761138916,0.0,ENACT
1651,4.183816909790039,0.0,ENACT
1652,0.0,0.266588032245636,ENACT
1653,0.2818085849285126,0.0,ENACT
1654,3.696801900863648,0.0,ENACT
1655,0.3710349202156067,0.0,ENACT
1656,3.4291021823883057,0.0,ENACT
1657,1.1297588348388672,0.0,ENACT
1658,0.0,1.0807205438613892,ENACT
1659,1.215910792350769,0.0,ENACT
1660,2.481818199157715,0.0,ENACT
1661,1.1341257095336914,0.0,ENACT
1662,1.0727607011795044,0.0,ENACT
1663,1.872117042541504,0.0,ENACT
1664,0.0,2.5168910026550293,ENACT
1665,1.2560033798217771,0.0,ENACT
1666,0.980287790298462,0.0,ENACT
1667,0.9630075097084044,0.0,ENACT
1668,1.9095960855484009,0.0,ENACT
1669,0.5759583115577698,0.0,ENACT
1670,1.3239554166793823,0.0,ENACT
1671,0.6618691086769104,0.0,ENACT
1672,1.3826593160629272,0.0,ENACT
1673,1.5583717823028564,0.0,ENACT
1674,0.0,1.812121152877808,ENACT
1675,2.1594831943511963,0.0,ENACT
1676,2.8352038860321045,0.0,ENACT
1677,1.5812697410583496,0.0,ENACT
1678,1.3322628736495972,0.0,ENACT
1679,0.0,1.455993890762329,ENACT
1680,0.0083697838708758,0.0,ENACT
1681,1.693149209022522,0.0,ENACT
1682,1.3217320442199707,0.0,ENACT
1683,1.320024013519287,0.0,ENACT
1684,3.837249279022217,0.0,ENACT
1685,0.4092471301555633,0.0,ENACT
1686,2.943519592285156,0.0,ENACT
1687,1.8352941274642944,0.0,ENACT
1688,1.3659682273864746,0.0,ENACT
1689,1.4327553510665894,0.0,ENACT
1690,0.0,2.1048295497894287,ENACT
1691,0.7238355278968811,0.0,ENACT
1692,2.247020959854126,0.0,ENACT
1693,1.5409492254257202,0.0,ENACT
1694,1.342246413230896,0.0,ENACT
1695,0.7296760678291321,0.0,ENACT
1696,0.7851095795631409,0.0,ENACT
1697,0.0,1.4590260982513428,ENACT
1698,2.040719985961914,0.0,ENACT
1699,0.0,0.8562440276145935,ENACT
1700,0.0,0.6653380990028381,ENACT
1701,0.0,2.275000095367432,ENACT
1702,0.0,1.3030799627304075,ENACT
1703,0.0,0.5388472080230713,ENACT
1704,0.0,0.2329848706722259,ENACT
1705,0.0,1.0,ENACT
1706,0.0,0.8050296306610107,ENACT
1707,1.560788631439209,0.0,ENACT
1708,0.0,2.0,ENACT
1709,2.4857327938079834,0.0,ENACT
1710,0.0,3.378077507019043,ENACT
1711,0.1494227349758148,0.0,ENACT
1712,0.0013577544596046,0.0,ENACT
1713,4.078765869140625,0.0,ENACT
1714,2.059903383255005,0.0,ENACT
1715,0.0,2.759652137756348,ENACT
1716,1.8571428060531616,0.0,ENACT
1717,0.9158284664154052,0.0,ENACT
1718,0.0,3.760924100875856,ENACT
1719,1.1181597709655762,0.0,ENACT
1720,0.2446916997432708,0.0,ENACT
1721,0.0,0.0008078467217274,ENACT
1722,0.0,0.9858050346374512,ENACT
1723,0.0,0.2006318420171737,ENACT
1724,0.0,0.8367759585380554,ENACT
1725,0.0,0.1625724881887436,ENACT
1726,1.1254328489303589,0.0,ENACT
1727,0.0,1.4929732084274292,ENACT
1728,0.0,0.8607622385025024,ENACT
1729,0.0,0.8523165583610535,ENACT
1730,2.43654465675354,0.0,ENACT
1731,0.0,2.014211177825928,ENACT
1732,0.5731755495071411,0.0,ENACT
1733,0.0,0.2008600980043411,ENACT
1734,0.0,1.147720217704773,ENACT
1735,0.44404336810112,0.0,ENACT
1736,0.0,0.4385631084442138,ENACT
1737,1.918995380401612,0.0,ENACT
1738,0.0,1.8612983226776123,ENACT
1739,1.3019529581069946,0.0,ENACT
1740,0.0,1.530903458595276,ENACT
1741,0.0,1.736574649810791,ENACT
1742,1.5639097690582275,0.0,ENACT
1743,0.0142881935462355,0.0,ENACT
1744,0.0,0.5859313607215881,ENACT
1745,1.3784639835357666,0.0,ENACT
1746,1.1737089157104492,0.0,ENACT
1747,0.0,1.3684210777282717,ENACT
1748,1.1004172563552856,0.0,ENACT
1749,0.0,0.1266001313924789,ENACT
1750,0.0,0.3339118361473083,ENACT
1751,0.815351665019989,0.0,ENACT
1752,0.0,0.3727660775184631,ENACT
1753,1.597744345664978,0.0,ENACT
1754,0.0928687751293182,0.0,ENACT
1755,1.2638888359069824,0.0,ENACT
1756,0.0,1.8727149963378904,ENACT
1757,2.3900182247161865,0.0,ENACT
1758,0.0,3.607675313949585,ENACT
1759,0.0,0.8511067628860474,ENACT
1760,0.0,0.5920140743255615,ENACT
1761,0.0,0.0667697265744209,ENACT
1762,0.0,1.017045497894287,ENACT
1763,0.0381246022880077,0.0,ENACT
1764,0.0,0.2354288250207901,ENACT
1765,0.0,1.7506595849990845,ENACT
1766,0.0,1.133951187133789,ENACT
1767,0.0,2.5053985118865967,ENACT
1768,0.9766652584075928,0.0,ENACT
1769,0.0,1.735582947731018,ENACT
1770,0.0,0.1145339459180831,ENACT
1771,0.8956383466720581,0.0,ENACT
1772,0.0,0.0412810333073139,ENACT
1773,1.853450417518616,0.0,ENACT
1774,0.0,0.6871509552001953,ENACT
1775,4.290689468383789,0.0,ENACT
1776,0.0,0.7174458503723145,ENACT
1777,0.0,0.2480627745389938,ENACT
1778,1.284371018409729,0.0,ENACT
1779,0.0,1.1335012912750244,ENACT
1780,0.0825515761971473,0.0,ENACT
1781,0.1412423253059387,0.0,ENACT
1782,0.0,0.7759026885032654,ENACT
1783,1.534554123878479,0.0,ENACT
1784,0.0,0.9645276069641112,ENACT
1785,2.1987314224243164,0.0,ENACT
1786,0.0,1.365456461906433,ENACT
1787,0.0,0.770666778087616,ENACT
1788,0.0,0.0911564007401466,ENACT
1789,1.6842257976531982,0.0,ENACT
1790,0.0,0.3615458309650421,ENACT
1791,0.0,1.186309576034546,ENACT
1792,0.035212829709053,0.0,ENACT
1793,0.0,0.3918308615684509,ENACT
1794,0.0,0.6200909614562988,ENACT
1795,0.0,1.0611284971237185,ENACT
1796,0.8305389881134033,0.0,ENACT
1797,0.9074926376342772,0.0,ENACT
1798,1.0691663026809692,0.0,ENACT
1799,1.0396028757095337,0.0,ENACT
1800,0.3483595252037048,0.0,ENACT
1801,1.5094962120056152,0.0,ENACT
1802,0.0,0.2551035284996032,ENACT
1803,0.0,0.0077380277216434,ENACT
1804,0.2151079922914505,0.0,ENACT
1805,0.6643399596214294,0.0,ENACT
1806,0.0144210802391171,0.0,ENACT
1807,1.7205491065979004,0.0,ENACT
1808,0.0012477079872041,0.0,ENACT
1809,0.0127842156216502,0.0,ENACT
1810,0.6885354489923486,0.0,Bin2Cell
1811,1.4947071918586166,0.0,Bin2Cell
1812,0.0,1.000101958446411,Bin2Cell
1813,0.0,1.2173913043478262,Bin2Cell
1814,1.4514413131488266,0.0,Bin2Cell
1815,0.0,0.8033770210853114,Bin2Cell
1816,0.0,0.8295531276306545,Bin2Cell
1817,0.622228557055594,0.0,Bin2Cell
1818,0.0,1.0823361002732028,Bin2Cell
1819,0.0,1.948793874653978,Bin2Cell
1820,2.0652887216901448,0.0,Bin2Cell
1821,1.755873692606587,0.0,Bin2Cell
1822,0.735438344695611,0.0,Bin2Cell
1823,0.8284195685363323,0.0,Bin2Cell
1824,1.3575757575757577,0.0,Bin2Cell
1825,1.8241804134474824,0.0,Bin2Cell
1826,0.0,2.1000000000000005,Bin2Cell
1827,1.1018748930066733,0.0,Bin2Cell
1828,1.2781436618601412,0.0,Bin2Cell
1829,0.0,1.2696842278835851,Bin2Cell
1830,0.0,1.1159824631327258,Bin2Cell
1831,1.9588003972889048,0.0,Bin2Cell
1832,0.0,0.9428892865504332,Bin2Cell
1833,0.8090834919771566,0.0,Bin2Cell
1834,1.4736842105263157,0.0,Bin2Cell
1835,1.126676412974403,0.0,Bin2Cell
1836,0.0,1.3400335008375248,Bin2Cell
1837,0.0,2.8811018726384465,Bin2Cell
1838,0.8448844884488436,0.0,Bin2Cell
1839,0.0,0.8114980702317949,Bin2Cell
1840,0.0,1.2459296508773974,Bin2Cell
1841,0.8582375478927202,0.0,Bin2Cell
1842,1.927950691457304,0.0,Bin2Cell
1843,0.6802425064535496,0.0,Bin2Cell
1844,0.0,1.3218246478131623,Bin2Cell
1845,0.0,1.3788704518380246,Bin2Cell
1846,0.0,1.1581756847280318,Bin2Cell
1847,0.0,2.3782525789176447,Bin2Cell
1848,0.6611930880729237,0.0,Bin2Cell
1849,1.0212885019180724,0.0,Bin2Cell
1850,0.548448964784949,0.0,Bin2Cell
1851,0.7962499197328708,0.0,Bin2Cell
1852,0.0,1.2226952960823076,Bin2Cell
1853,1.6010345146094458,0.0,Bin2Cell
1854,0.0,0.7330814287008516,Bin2Cell
1855,0.0,1.514485461575131,Bin2Cell
1856,1.2091661773840827,0.0,Bin2Cell
1857,0.0,1.798939573908319,Bin2Cell
1858,0.63866864958076,0.0,Bin2Cell
1859,2.102901207256181,0.0,Bin2Cell
1860,1.1680693530505069,0.0,Bin2Cell
1861,0.8714711229030271,0.0,Bin2Cell
1862,0.0,1.3667075428598898,Bin2Cell
1863,1.779100344804064,0.0,Bin2Cell
1864,1.0829010829010817,0.0,Bin2Cell
1865,1.1940787870463556,0.0,Bin2Cell
1866,0.0,1.502819364900961,Bin2Cell
1867,1.437341727557953,0.0,Bin2Cell
1868,1.3112762183325293,0.0,Bin2Cell
1869,0.7780190397793615,0.0,Bin2Cell
1870,1.2641024927923223,0.0,Bin2Cell
1871,0.6140350877192995,0.0,Bin2Cell
1872,0.9320757707854476,0.0,Bin2Cell
1873,1.3588589765701344,0.0,Bin2Cell
1874,0.0,2.244575529197716,Bin2Cell
1875,0.883012991928385,0.0,Bin2Cell
1876,2.797263366117775,0.0,Bin2Cell
1877,0.0,1.3140122873557163,Bin2Cell
1878,0.3784629581695062,0.0,Bin2Cell
1879,0.0,1.6666666666666667,Bin2Cell
1880,1.10743911738235,0.0,Bin2Cell
1881,0.0,1.4830508474576274,Bin2Cell
1882,0.0,3.1112493888617294,Bin2Cell
1883,0.0,0.7872536297620735,Bin2Cell
1884,0.8751478796254538,0.0,Bin2Cell
1885,1.5821594139707609,0.0,Bin2Cell
1886,1.0276541082228303,0.0,Bin2Cell
1887,1.1006963869976616,0.0,Bin2Cell
1888,0.8293160429932463,0.0,Bin2Cell
1889,0.0,0.8049060942890021,Bin2Cell
1890,0.0,1.0202007797365416,Bin2Cell
1891,1.2852664576802535,0.0,Bin2Cell
1892,0.73511017598929,0.0,Bin2Cell
1893,0.0,2.8808864265927974,Bin2Cell
1894,0.7809603499355455,0.0,Bin2Cell
1895,0.0,0.7504905665492922,Bin2Cell
1896,0.0,3.512167811004536,Bin2Cell
1897,0.0,1.9310344827586208,Bin2Cell
1898,1.2575775091443906,0.0,Bin2Cell
1899,0.0,1.6567878283314583,Bin2Cell
1900,1.0258993239426522,0.0,Bin2Cell
1901,2.017418844022168,0.0,Bin2Cell
1902,0.0,1.8958333333333333,Bin2Cell
1903,1.178820690657567,0.0,Bin2Cell
1904,1.025613821030389,0.0,Bin2Cell
1905,1.6309403374803462,0.0,Bin2Cell
1906,0.0,1.1853356586346664,Bin2Cell
1907,0.0,1.023279611153744,Bin2Cell
1908,1.4297188251018145,0.0,Bin2Cell
1909,1.2352968152139716,0.0,Bin2Cell
1910,0.0,0.7223456663213744,Bin2Cell
1911,1.445878509257397,0.0,Bin2Cell
1912,1.4740976391709164,0.0,Bin2Cell
1913,1.4656149438105062,0.0,Bin2Cell
1914,0.0,0.9475571984974738,Bin2Cell
1915,1.5263623637342367,0.0,Bin2Cell
1916,0.7901706169262692,0.0,Bin2Cell
1917,0.0,2.004340491972956,Bin2Cell
1918,0.90766605906197,0.0,Bin2Cell
1919,1.2681052734895295,0.0,Bin2Cell
1920,1.4858253528432754,0.0,Bin2Cell
1921,1.631387247094487,0.0,Bin2Cell
1922,0.0,1.8631563720526576,Bin2Cell
1923,0.0,1.662979605919387,Bin2Cell
1924,1.9320491929448391,0.0,Bin2Cell
1925,1.837232916349524,0.0,Bin2Cell
1926,0.0,0.9156718524004828,Bin2Cell
1927,1.6988168953764344,0.0,Bin2Cell
1928,1.305179315587238,0.0,Bin2Cell
1929,0.7765905718155689,0.0,Bin2Cell
1930,0.0,3.6351103824596382,Bin2Cell
1931,0.8373205741626804,0.0,Bin2Cell
1932,0.9766306243460038,0.0,Bin2Cell
1933,2.4603961712815723,0.0,Bin2Cell
1934,0.0,1.134705999362613,Bin2Cell
1935,0.0,1.080685342267198,Bin2Cell
1936,0.0,1.6426569324033629,Bin2Cell
1937,0.0,1.599176621448337,Bin2Cell
1938,1.306508248929198,0.0,Bin2Cell
1939,0.0,1.1390346435913965,Bin2Cell
1940,2.1534780379422327,0.0,Bin2Cell
1941,0.8124183954736662,0.0,Bin2Cell
1942,0.0,1.279769846886475,Bin2Cell
1943,0.639802893021777,0.0,Bin2Cell
1944,0.7366067234154499,0.0,Bin2Cell
1945,1.6173279266696796,0.0,Bin2Cell
1946,0.0,1.2145335782812816,Bin2Cell
1947,2.1540395383384783,0.0,Bin2Cell
1948,0.0,1.2650295695766276,Bin2Cell
1949,1.1294876966518776,0.0,Bin2Cell
1950,0.6999711218810553,0.0,Bin2Cell
1951,0.8648415514808169,0.0,Bin2Cell
1952,0.0,1.1292331779553588,Bin2Cell
1953,0.0,0.5285436448918883,Bin2Cell
1954,0.0,0.8729780288302824,Bin2Cell
1955,0.873444840251359,0.0,Bin2Cell
1956,0.0,1.406116068616566,Bin2Cell
1957,0.0,0.7484951878859556,Bin2Cell
1958,1.0321506838312886,0.0,Bin2Cell
1959,0.875,0.0,Bin2Cell
1960,0.5120921663583327,0.0,Bin2Cell
1961,1.2632161074606894,0.0,Bin2Cell
1962,0.9091817766703684,0.0,Bin2Cell
1963,1.6146485352572504,0.0,Bin2Cell
1964,0.4577451173497851,0.0,Bin2Cell
1965,1.0815416820001076,0.0,Bin2Cell
1966,1.0774353120243534,0.0,Bin2Cell
1967,0.0,0.9088899489243896,Bin2Cell
1968,2.997323818019616,0.0,Bin2Cell
1969,0.0,0.5713985350182577,Bin2Cell
1970,0.0,1.221765913757701,Bin2Cell
1971,0.0,1.3929211434570208,Bin2Cell
1972,1.3423033285926582,0.0,Bin2Cell
1973,0.6565407752181183,0.0,Bin2Cell
1974,1.4877847220064555,0.0,Bin2Cell
1975,0.0,1.2444444444444445,Bin2Cell
1976,0.0,0.7251675133797506,Bin2Cell
1977,1.6512660829946553,0.0,Bin2Cell
1978,0.0,0.8484848484848484,Bin2Cell
1979,0.0,1.4638787908361108,Bin2Cell
1980,1.0457853137210902,0.0,Bin2Cell
1981,0.0,0.6895392834585902,Bin2Cell
1982,0.0,1.0058242311042191,Bin2Cell
1983,0.7231844424187179,0.0,Bin2Cell
1984,0.9736496542945792,0.0,Bin2Cell
1985,1.6232917402625726,0.0,Bin2Cell
1986,0.0,0.5889076977255688,Bin2Cell
1987,0.0,1.2173913043478262,Bin2Cell
1988,0.0,1.3153252593324185,Bin2Cell
1989,2.14811177403224,0.0,Bin2Cell
1990,0.0,2.0421284967132114,Bin2Cell
1991,1.3260201313965354,0.0,Bin2Cell
1992,1.0565954860089757,0.0,Bin2Cell
1993,1.124081279723306,0.0,Bin2Cell
1994,1.330276176901944,0.0,Bin2Cell
1995,0.0,2.0225941943187453,Bin2Cell
1996,0.0,0.9127351770046824,Bin2Cell
1997,1.0174800303773828,0.0,Bin2Cell
1998,0.8685584833526433,0.0,Bin2Cell
1999,0.6637403253376402,0.0,Bin2Cell
2000,1.225795428034424,0.0,Bin2Cell
2001,3.6685860083439774,0.0,Bin2Cell
2002,0.0,1.245322216105764,Bin2Cell
2003,0.0,0.9969574878950114,Bin2Cell
2004,0.6207922495613839,0.0,Bin2Cell
2005,0.0,1.2731862583690046,Bin2Cell
2006,0.0,2.013071895424837,Bin2Cell
2007,1.426580733230933,0.0,Bin2Cell
2008,0.9887964417550728,0.0,Bin2Cell
2009,0.7531790360035773,0.0,Bin2Cell
2010,0.6405457116712414,0.0,Bin2Cell
2011,1.360529305815861,0.0,Bin2Cell
2012,1.0968049594659035,0.0,Bin2Cell
2013,0.0,3.855109489051091,Bin2Cell
2014,2.4744140689232164,0.0,Bin2Cell
2015,1.0911925175370192,0.0,Bin2Cell
2016,0.0,1.1250260764972686,Bin2Cell
2017,0.884955752212393,0.0,Bin2Cell
2018,0.0,0.8039046798736738,Bin2Cell
2019,3.0611683053167926,0.0,Bin2Cell
2020,1.2516829619561722,0.0,Bin2Cell
2021,0.0,3.673721496624938,Bin2Cell
2022,0.0,3.13526695702382,Bin2Cell
2023,0.9236111111111112,0.0,Bin2Cell
2024,1.0490716180371351,0.0,Bin2Cell
2025,1.0167029774872929,0.0,Bin2Cell
2026,1.1917338663707608,0.0,Bin2Cell
2027,0.0,0.726426314491165,Bin2Cell
2028,1.7126878713736515,0.0,Bin2Cell
2029,0.8556855817798388,0.0,Bin2Cell
2030,0.0,1.0826671291831544,Bin2Cell
2031,1.6824593722570604,0.0,Bin2Cell
2032,0.9717868338557988,0.0,Bin2Cell
2033,0.5032350826743361,0.0,Bin2Cell
2034,0.7444555448612509,0.0,Bin2Cell
2035,1.2017792446600115,0.0,Bin2Cell
2036,1.0555961495352906,0.0,Bin2Cell
2037,1.137016181131003,0.0,Bin2Cell
2038,1.9996429209069813,0.0,Bin2Cell
2039,0.7476706815819286,0.0,Bin2Cell
2040,1.296092645375586,0.0,Bin2Cell
2041,0.0,1.826179906053551,Bin2Cell
2042,0.882751747375555,0.0,Bin2Cell
2043,0.0,1.172053621695861,Bin2Cell
2044,0.0,1.068340894154879,Bin2Cell
2045,0.0,0.8174853441769687,Bin2Cell
2046,0.0,1.407767052959787,Bin2Cell
2047,0.9715838418133388,0.0,Bin2Cell
2048,0.0,1.6180909797775278,Bin2Cell
2049,1.2900041135335285,0.0,Bin2Cell
2050,0.0,1.36918119820819,Bin2Cell
2051,0.0,1.379322081110404,Bin2Cell
2052,0.0,2.076753756340322,Bin2Cell
2053,1.1522633744855966,0.0,Bin2Cell
2054,0.0,2.502391200382578,Bin2Cell
2055,0.0,0.7465171048438334,Bin2Cell
2056,0.0,1.7397190068674808,Bin2Cell
2057,1.537443459798451,0.0,Bin2Cell
2058,0.0,1.1534810409987288,Bin2Cell
2059,0.0,1.22686736429713,Bin2Cell
2060,1.1227587787134106,0.0,Bin2Cell
2061,0.0,0.7578245182500783,Bin2Cell
2062,1.4177847206614151,0.0,Bin2Cell
2063,0.0,2.329087436610324,Bin2Cell
2064,0.0,2.3204652564354937,Bin2Cell
2065,1.2571428571428571,0.0,Bin2Cell
2066,0.8555468834541623,0.0,Bin2Cell
2067,1.3515116061059216,0.0,Bin2Cell
2068,1.0477141992660417,0.0,Bin2Cell
2069,4.175988068605516,0.0,Bin2Cell
2070,0.0,1.2269221780789914,Bin2Cell
2071,1.0182716192555594,0.0,Bin2Cell
2072,1.062610090181546,0.0,Bin2Cell
2073,0.0,1.866666666666667,Bin2Cell
2074,0.0,0.6119009792569847,Bin2Cell
2075,2.071331636446165,0.0,Bin2Cell
2076,0.9827285458074224,0.0,Bin2Cell
2077,0.0,1.0720263193810915,Bin2Cell
2078,1.642829683475041,0.0,Bin2Cell
2079,1.5938035758021063,0.0,Bin2Cell
2080,0.0,2.129131396767225,Bin2Cell
2081,0.0,1.220121981954737,Bin2Cell
2082,1.2722181641100547,0.0,Bin2Cell
2083,0.7683829015584145,0.0,Bin2Cell
2084,1.5840358997383306,0.0,Bin2Cell
2085,0.9137670679720742,0.0,Bin2Cell
2086,0.0,2.2231067552408743,Bin2Cell
2087,0.0,1.014238639146795,Bin2Cell
2088,0.0,1.2854519485819222,Bin2Cell
2089,1.495392922119842,0.0,Bin2Cell
