Gene1,Gene2,Cell_Coexpression,Nuclei_Coexpression,Relative_Increase
COL6A1,STEAP4,0.024390243902439025,0.014492753623188406,1.6829268292682926
TAGLN,STEAP4,0.00975609756097561,0.005797101449275362,1.6829268292682926
ADA2,ESYT2,0.0234375,0.013927576601671309,1.6828125
RGCC,ESYT2,0.0234375,0.013927576601671309,1.6828125
SLC30A9,GALNT10,0.034482758620689655,0.020491803278688527,1.682758620689655
UQCRQ,SELENOM,0.02608695652173913,0.015503875968992248,1.6826086956521737
NME3,SELENOM,0.02608695652173913,0.015503875968992248,1.6826086956521737
SERPINE1,SELENOM,0.02608695652173913,0.015503875968992248,1.6826086956521737
MX1,SELENOM,0.02608695652173913,0.015503875968992248,1.6826086956521737
FBLN1,SELENOM,0.02608695652173913,0.015503875968992248,1.6826086956521737
MBNL1,SELENOM,0.02608695652173913,0.015503875968992248,1.6826086956521737
FAM107B,SELENOM,0.02608695652173913,0.015503875968992248,1.6826086956521737
ARPC1B,SELENOM,0.05217391304347826,0.031007751937984496,1.6826086956521737
SEC31A,SELENOM,0.02608695652173913,0.015503875968992248,1.6826086956521737
TIMP2,SELENOM,0.02608695652173913,0.015503875968992248,1.6826086956521737
BRI3,SELENOM,0.05217391304347826,0.031007751937984496,1.6826086956521737
MMP2,SELENOM,0.10434782608695652,0.06201550387596899,1.6826086956521737
CNN2,CFLAR,0.02336448598130841,0.013888888888888888,1.6822429906542056
TGFBR2,CFLAR,0.02336448598130841,0.013888888888888888,1.6822429906542056
MT2A,CFLAR,0.02336448598130841,0.013888888888888888,1.6822429906542056
MFAP4,CFLAR,0.02336448598130841,0.013888888888888888,1.6822429906542056
TBL1XR1,ZCRB1,0.05128205128205128,0.03048780487804878,1.682051282051282
DUS1L,ZCRB1,0.05128205128205128,0.03048780487804878,1.682051282051282
JCHAIN,ZCRB1,0.05128205128205128,0.03048780487804878,1.682051282051282
HNRNPUL1,JUND,0.020100502512562814,0.01195219123505976,1.6817420435510888
LRPAP1,JUND,0.020100502512562814,0.01195219123505976,1.6817420435510888
CRIP1,JUND,0.06030150753768844,0.03585657370517928,1.6817420435510888
MARCH7,TAGLN,0.02252252252252252,0.013392857142857142,1.6816816816816818
ZNF146,TAGLN,0.02252252252252252,0.013392857142857142,1.6816816816816818
CAPZB,TAGLN,0.02252252252252252,0.013392857142857142,1.6816816816816818
TNS3,TAGLN,0.02252252252252252,0.013392857142857142,1.6816816816816818
EDEM1,TAGLN,0.02252252252252252,0.013392857142857142,1.6816816816816818
SEL1L3,TAGLN,0.02252252252252252,0.013392857142857142,1.6816816816816818
ARCN1,TAGLN,0.02252252252252252,0.013392857142857142,1.6816816816816818
EML4,TAGLN,0.02252252252252252,0.013392857142857142,1.6816816816816818
AKT1,TAGLN,0.02252252252252252,0.013392857142857142,1.6816816816816818
VEGFA,TAGLN,0.02252252252252252,0.013392857142857142,1.6816816816816818
HIST1H1C,TAGLN,0.04504504504504504,0.026785714285714284,1.6816816816816818
CTNND1,TAGLN,0.02252252252252252,0.013392857142857142,1.6816816816816818
PSAP,TAGLN,0.02252252252252252,0.013392857142857142,1.6816816816816818
SDC1,TAGLN,0.02252252252252252,0.013392857142857142,1.6816816816816818
BPIFB1,SPP1,0.0021767522855899,0.001294777729823047,1.6811783485705993
LSP1,DAP,0.043478260869565216,0.02586206896551724,1.681159420289855
TMEM63A,CAPG,0.024844720496894408,0.014778325123152709,1.681159420289855
APOE,MTG1,0.10377358490566038,0.06172839506172839,1.6811320754716983
GPSM3,MID1IP1,0.04310344827586207,0.02564102564102564,1.6810344827586208
DAP,MID1IP1,0.04310344827586207,0.02564102564102564,1.6810344827586208
MMP2,MID1IP1,0.04310344827586207,0.02564102564102564,1.6810344827586208
GPSM3,FCER1G,0.025547445255474453,0.015197568389057751,1.681021897810219
COL1A2,HNRNPA0,0.0880503144654088,0.05238095238095239,1.6809605488850767
DRAP1,LCP1,0.023026315789473683,0.0136986301369863,1.680921052631579
ATP5MC2,LCP1,0.023026315789473683,0.0136986301369863,1.680921052631579
ST14,LCP1,0.023026315789473683,0.0136986301369863,1.680921052631579
PNPLA2,TAPBP,0.017094017094017096,0.010169491525423728,1.6809116809116813
EEF1B2,TAPBP,0.017094017094017096,0.010169491525423728,1.6809116809116813
CDH11,TAPBP,0.017094017094017096,0.010169491525423728,1.6809116809116813
LIPA,TAPBP,0.017094017094017096,0.010169491525423728,1.6809116809116813
ACTA2,TAPBP,0.017094017094017096,0.010169491525423728,1.6809116809116813
NBL1,TSC22D3,0.034383954154727794,0.02045728038507822,1.680768582504635
MGP,PKM,0.06698564593301436,0.03985507246376812,1.6807307525010873
CFDP1,GPBP1,0.04201680672268908,0.025,1.680672268907563
CD68,GPBP1,0.04201680672268908,0.025,1.680672268907563
MGP,HNRNPDL,0.08403361344537816,0.05,1.680672268907563
CXCR4,RNF10,0.0784313725490196,0.04666666666666667,1.6806722689075628
COL6A3,TBL1XR1,0.06428571428571428,0.03825136612021858,1.680612244897959
TRBC1,SYNE2,0.01652892561983471,0.009836065573770491,1.6804407713498624
WIPF1,SYNE2,0.03305785123966942,0.019672131147540982,1.6804407713498624
ACTN1,SYNE2,0.03305785123966942,0.019672131147540982,1.6804407713498624
COL1A2,SYNE2,0.08264462809917356,0.04918032786885246,1.6804407713498624
SELENOP,ZNF146,0.06422018348623854,0.038216560509554146,1.6804281345565748
AQP1,SNX1,0.040983606557377046,0.024390243902439025,1.6803278688524588
SOD2,SNX1,0.040983606557377046,0.024390243902439025,1.6803278688524588
PTBP3,MAPK3,0.053763440860215055,0.032,1.6801075268817205
TFF3,MAPK3,0.053763440860215055,0.032,1.6801075268817205
TRAC,LGALS3,0.015384615384615385,0.009157509157509158,1.68
BTG2,LGALS3,0.015384615384615385,0.009157509157509158,1.68
DEPP1,ACTG1,0.03636363636363636,0.021645021645021644,1.68
EID1,COL3A1,0.01569713758079409,0.009345794392523366,1.6795937211449674
SPARC,CALU,0.10614525139664804,0.06319702602230483,1.6795925073940192
PRKCE,TAF10,0.01282051282051282,0.007633587786259542,1.6794871794871795
BMPR2,TAF10,0.01282051282051282,0.007633587786259542,1.6794871794871795
CDC37,TAF10,0.019230769230769232,0.011450381679389313,1.6794871794871795
MBD2,TAF10,0.02564102564102564,0.015267175572519083,1.6794871794871795
ENG,TAF10,0.00641025641025641,0.003816793893129771,1.6794871794871795
SERPINE1,TAF10,0.019230769230769232,0.011450381679389313,1.6794871794871795
ZCRB1,TAF10,0.02564102564102564,0.015267175572519083,1.6794871794871795
FBLN1,TAF10,0.00641025641025641,0.003816793893129771,1.6794871794871795
ACTA2,TAF10,0.01282051282051282,0.007633587786259542,1.6794871794871795
NFKBIZ,TAF10,0.038461538461538464,0.022900763358778626,1.6794871794871795
STK17B,TAF10,0.02564102564102564,0.015267175572519083,1.6794871794871795
LENG8,TAF10,0.038461538461538464,0.022900763358778626,1.6794871794871795
DEPP1,TAF10,0.038461538461538464,0.022900763358778626,1.6794871794871795
MMP2,TAF10,0.05128205128205128,0.030534351145038167,1.6794871794871795
IDS,TAF10,0.03205128205128205,0.019083969465648856,1.6794871794871793
ANKRD11,TAF10,0.03205128205128205,0.019083969465648856,1.6794871794871793
ASAH1,TAF10,0.03205128205128205,0.019083969465648856,1.6794871794871793
EID1,SERPINB6,0.030534351145038167,0.01818181818181818,1.6793893129770991
CKB,SERPINB6,0.030534351145038167,0.01818181818181818,1.6793893129770991
CD52,SERPINB6,0.030534351145038167,0.01818181818181818,1.6793893129770991
CD68,SERPINB6,0.061068702290076333,0.03636363636363636,1.6793893129770991
AEBP1,ITM2B,0.03367003367003367,0.020050125313283207,1.6792929292929293
SELENOM,LRPAP1,0.030120481927710843,0.017937219730941704,1.6792168674698795
LGALS1,LRPAP1,0.060240963855421686,0.03587443946188341,1.6792168674698795
ENY2,EIF3A,0.03731343283582089,0.022222222222222223,1.6791044776119401
HNRNPC,TNIP1,0.037037037037037035,0.022058823529411763,1.6790123456790125
RAB11B,TNIP1,0.037037037037037035,0.022058823529411763,1.6790123456790125
TM9SF3,TNIP1,0.037037037037037035,0.022058823529411763,1.6790123456790125
ITPR3,TNIP1,0.037037037037037035,0.022058823529411763,1.6790123456790125
NUMA1,TNIP1,0.037037037037037035,0.022058823529411763,1.6790123456790125
FCER1G,TNIP1,0.037037037037037035,0.022058823529411763,1.6790123456790125
C1QB,TNIP1,0.037037037037037035,0.022058823529411763,1.6790123456790125
SOD2,TNIP1,0.037037037037037035,0.022058823529411763,1.6790123456790125
COPB1,URI1,0.049019607843137254,0.029197080291970802,1.678921568627451
ALG13,URI1,0.049019607843137254,0.029197080291970802,1.678921568627451
COL6A3,URI1,0.049019607843137254,0.029197080291970802,1.678921568627451
SPARC,URI1,0.049019607843137254,0.029197080291970802,1.678921568627451
MYH11,TIMP1,0.00802407221664995,0.004780114722753346,1.6786359077231694
CDH11,LGALS1,0.028397565922920892,0.016917293233082706,1.6786116745548796
FN1,TPP1,0.04721030042918455,0.028125,1.6785884597043397
PFDN5,BNIP3L,0.03571428571428571,0.02127659574468085,1.6785714285714286
C4orf3,BNIP3L,0.03571428571428571,0.02127659574468085,1.6785714285714286
MX1,BNIP3L,0.03571428571428571,0.02127659574468085,1.6785714285714286
RNH1,BNIP3L,0.03571428571428571,0.02127659574468085,1.6785714285714286
AEBP1,BNIP3L,0.03571428571428571,0.02127659574468085,1.6785714285714286
SDF4,C11orf58,0.047619047619047616,0.028368794326241134,1.6785714285714286
C1QB,C11orf58,0.047619047619047616,0.028368794326241134,1.6785714285714286
SPARCL1,HSPG2,0.08333333333333333,0.04964539007092199,1.6785714285714284
COL6A3,PLAAT4,0.02857142857142857,0.01702127659574468,1.6785714285714284
C1QA,MUC21,0.04516129032258064,0.026905829596412557,1.6784946236559137
IGHM,MUC21,0.04516129032258064,0.026905829596412557,1.6784946236559137
CD52,SPCS1,0.0392156862745098,0.02336448598130841,1.6784313725490196
RABGAP1L,SPCS1,0.0392156862745098,0.02336448598130841,1.6784313725490196
ENG,MGP,0.017937219730941704,0.010687022900763359,1.678411274823831
EMC4,C1S,0.02046783625730994,0.012195121951219513,1.678362573099415
HEXA,C1S,0.02046783625730994,0.012195121951219513,1.678362573099415
CNN3,C1S,0.04093567251461988,0.024390243902439025,1.678362573099415
SPARCL1,RHOB,0.03982300884955752,0.023728813559322035,1.6782553729456384
C1S,RHOB,0.03982300884955752,0.023728813559322035,1.6782553729456384
HMGN1,TMEM248,0.03424657534246575,0.02040816326530612,1.678082191780822
TIMP3,TMEM248,0.03424657534246575,0.02040816326530612,1.678082191780822
BANF1,SRGN,0.02204724409448819,0.01313868613138686,1.678040244969379
BTG1,MT2A,0.06711409395973154,0.04,1.6778523489932886
APP,SPAG9,0.054878048780487805,0.03271028037383177,1.6777003484320558
C1S,VAT1,0.04678362573099415,0.027888446215139442,1.6775271512113616
USP9X,APOD,0.06451612903225806,0.038461538461538464,1.6774193548387095
IGHG3,MT-ND3,0.03225806451612903,0.019230769230769232,1.6774193548387095
LYZ,APOD,0.12903225806451613,0.07692307692307693,1.6774193548387095
BMPR2,POGZ,0.012738853503184714,0.00759493670886076,1.6772823779193204
LTBP2,POGZ,0.025477707006369428,0.01518987341772152,1.6772823779193204
KCTD12,POGZ,0.012738853503184714,0.00759493670886076,1.6772823779193204
GNAQ,TNFRSF12A,0.03937007874015748,0.023474178403755867,1.6771653543307088
C11orf58,TNFRSF12A,0.03937007874015748,0.023474178403755867,1.6771653543307088
PFKFB3,TNFRSF12A,0.007874015748031496,0.004694835680751174,1.6771653543307086
PJA2,TNFRSF12A,0.015748031496062992,0.009389671361502348,1.6771653543307086
CXCL9,TNFRSF12A,0.023622047244094488,0.014084507042253521,1.6771653543307086
PEBP1,TNFRSF12A,0.015748031496062992,0.009389671361502348,1.6771653543307086
CDH11,TNFRSF12A,0.007874015748031496,0.004694835680751174,1.6771653543307086
LTBP2,TNFRSF12A,0.007874015748031496,0.004694835680751174,1.6771653543307086
PTGDS,TNFRSF12A,0.015748031496062992,0.009389671361502348,1.6771653543307086
MFAP4,TNFRSF12A,0.007874015748031496,0.004694835680751174,1.6771653543307086
DCN,TNFRSF12A,0.023622047244094488,0.014084507042253521,1.6771653543307086
TRBC2,ASPH,0.031055900621118012,0.018518518518518517,1.6770186335403727
RGCC,ASPH,0.031055900621118012,0.018518518518518517,1.6770186335403727
SRGN,SIGIRR,0.0821917808219178,0.049019607843137254,1.6767123287671233
CEBPD,PRKACA,0.072,0.04294478527607362,1.6765714285714284
RBM25,KLF2,0.025210084033613446,0.015037593984962405,1.6764705882352942
EDEM1,KLF2,0.025210084033613446,0.015037593984962405,1.6764705882352942
GPBP1,KLF2,0.025210084033613446,0.015037593984962405,1.6764705882352942
ENG,KLF2,0.05042016806722689,0.03007518796992481,1.6764705882352942
SPI1,KLF2,0.025210084033613446,0.015037593984962405,1.6764705882352942
LTBP2,KLF2,0.025210084033613446,0.015037593984962405,1.6764705882352942
AKT1,KLF2,0.025210084033613446,0.015037593984962405,1.6764705882352942
PICALM,KLF2,0.025210084033613446,0.015037593984962405,1.6764705882352942
VEGFA,KLF2,0.025210084033613446,0.015037593984962405,1.6764705882352942
ACTN1,KLF2,0.025210084033613446,0.015037593984962405,1.6764705882352942
RUNX1,KLF2,0.025210084033613446,0.015037593984962405,1.6764705882352942
SPARCL1,KLF2,0.05042016806722689,0.03007518796992481,1.6764705882352942
IFI30,KLF2,0.05042016806722689,0.03007518796992481,1.6764705882352942
ADAR,KLF2,0.025210084033613446,0.015037593984962405,1.6764705882352942
MACF1,KLF2,0.025210084033613446,0.015037593984962405,1.6764705882352942
BGN,KLF2,0.05042016806722689,0.03007518796992481,1.6764705882352942
TAP1,KLF2,0.07563025210084033,0.045112781954887216,1.6764705882352942
STAT1,KLF2,0.025210084033613446,0.015037593984962405,1.6764705882352942
COL6A2,KLF2,0.05042016806722689,0.03007518796992481,1.6764705882352942
CIB1,FNDC3B,0.03875968992248062,0.023121387283236993,1.676356589147287
TMEM106C,FNDC3B,0.03875968992248062,0.023121387283236993,1.676356589147287
WDR26,FNDC3B,0.03875968992248062,0.023121387283236993,1.676356589147287
CD68,FNDC3B,0.03875968992248062,0.023121387283236993,1.676356589147287
FOS,TNFSF10,0.05813953488372093,0.03468208092485549,1.676356589147287
COL6A2,SLC9A3R2,0.04580152671755725,0.0273224043715847,1.6763358778625954
NUMA1,COX7C,0.06666666666666667,0.03977272727272727,1.6761904761904762
SPG21,CD68,0.02702702702702703,0.016129032258064516,1.6756756756756759
C7orf50,HEXA,0.03546099290780142,0.021164021164021163,1.6755319148936172
GPSM3,HEXA,0.03546099290780142,0.021164021164021163,1.6755319148936172
PRMT2,CTDSP1,0.05319148936170213,0.031746031746031744,1.6755319148936172
ATP5MG,CTDSP1,0.05319148936170213,0.031746031746031744,1.6755319148936172
MBNL1,HEXA,0.03546099290780142,0.021164021164021163,1.6755319148936172
AEBP1,HEXA,0.03546099290780142,0.021164021164021163,1.6755319148936172
LCP1,CTDSP1,0.05319148936170213,0.031746031746031744,1.6755319148936172
BTG2,HEXA,0.03546099290780142,0.021164021164021163,1.6755319148936172
ZFP36,CTDSP1,0.10638297872340426,0.06349206349206349,1.6755319148936172
MARCKSL1,AKAP13,0.047872340425531915,0.028571428571428574,1.675531914893617
PRDX2,AKAP13,0.031914893617021274,0.01904761904761905,1.6755319148936167
VPS13B,AKAP13,0.031914893617021274,0.01904761904761905,1.6755319148936167
PPP1R12B,AKAP13,0.015957446808510637,0.009523809523809525,1.6755319148936167
ATP9A,AKAP13,0.015957446808510637,0.009523809523809525,1.6755319148936167
LDHB,AKAP13,0.015957446808510637,0.009523809523809525,1.6755319148936167
HNRNPD,AKAP13,0.015957446808510637,0.009523809523809525,1.6755319148936167
CD37,AKAP13,0.031914893617021274,0.01904761904761905,1.6755319148936167
ARHGEF12,AKAP13,0.015957446808510637,0.009523809523809525,1.6755319148936167
SLC9A3R2,AKAP13,0.015957446808510637,0.009523809523809525,1.6755319148936167
DDIT4,AKAP13,0.015957446808510637,0.009523809523809525,1.6755319148936167
IER3,AKAP13,0.015957446808510637,0.009523809523809525,1.6755319148936167
COL6A2,CYB5B,0.07766990291262135,0.046357615894039736,1.6754507628294035
MEA1,TRIP12,0.034013605442176874,0.02030456852791878,1.6751700680272112
SERPINF1,TRIP12,0.034013605442176874,0.02030456852791878,1.6751700680272112
AEBP1,MT-ND5,0.02364864864864865,0.014117647058823528,1.6751126126126128
CHIT1,MT-ND5,0.02364864864864865,0.014117647058823528,1.6751126126126128
EEF2,MAT2A,0.041666666666666664,0.02487562189054726,1.675
JUNB,WDR83OS,0.06666666666666667,0.03980099502487562,1.675
COL3A1,EPAS1,0.14838709677419354,0.08860759493670886,1.6746543778801841
TRBC2,CFL1,0.03361344537815126,0.020072992700729927,1.6745607333842627
SPI1,PFKFB3,0.06862745098039216,0.04098360655737705,1.6745098039215687
C1R,STAU1,0.041176470588235294,0.02459016393442623,1.6745098039215687
MGP,PFKFB3,0.06862745098039216,0.04098360655737705,1.6745098039215687
CTSZ,C1R,0.052054794520547946,0.031088082901554404,1.6744292237442924
TRBC2,MAP4,0.045871559633027525,0.0273972602739726,1.6743119266055049
ALDH2,MAP4,0.045871559633027525,0.0273972602739726,1.6743119266055049
BGN,MAP4,0.045871559633027525,0.0273972602739726,1.6743119266055049
FN1,CLU,0.04,0.023890784982935155,1.6742857142857142
COL3A1,DAP3,0.12878787878787878,0.07692307692307693,1.674242424242424
CTDSP1,IL32,0.014492753623188406,0.008658008658008658,1.673913043478261
GPAA1,IL32,0.014492753623188406,0.008658008658008658,1.673913043478261
OXA1L,IL32,0.014492753623188406,0.008658008658008658,1.673913043478261
BNIP3L,IL32,0.014492753623188406,0.008658008658008658,1.673913043478261
NFIB,IL32,0.014492753623188406,0.008658008658008658,1.673913043478261
PRRC2C,IL32,0.028985507246376812,0.017316017316017316,1.673913043478261
TAGLN,IL32,0.028985507246376812,0.017316017316017316,1.673913043478261
PRKCE,HNRNPD,0.010869565217391304,0.006493506493506494,1.6739130434782608
CCNL1,HNRNPD,0.021739130434782608,0.012987012987012988,1.6739130434782608
CLTA,HNRNPD,0.021739130434782608,0.012987012987012988,1.6739130434782608
ALCAM,HNRNPD,0.010869565217391304,0.006493506493506494,1.6739130434782608
ADA2,HNRNPD,0.010869565217391304,0.006493506493506494,1.6739130434782608
CHID1,HNRNPD,0.010869565217391304,0.006493506493506494,1.6739130434782608
EID1,HNRNPD,0.021739130434782608,0.012987012987012988,1.6739130434782608
ANK3,HNRNPD,0.010869565217391304,0.006493506493506494,1.6739130434782608
STK17A,HNRNPD,0.010869565217391304,0.006493506493506494,1.6739130434782608
PRKACA,HNRNPD,0.021739130434782608,0.012987012987012988,1.6739130434782608
MTCH1,HNRNPD,0.021739130434782608,0.012987012987012988,1.6739130434782608
PHPT1,HNRNPD,0.010869565217391304,0.006493506493506494,1.6739130434782608
TPD52,HNRNPD,0.010869565217391304,0.006493506493506494,1.6739130434782608
MS4A6A,HNRNPD,0.010869565217391304,0.006493506493506494,1.6739130434782608
TPM2,HNRNPD,0.043478260869565216,0.025974025974025976,1.6739130434782608
CAB39,HNRNPD,0.010869565217391304,0.006493506493506494,1.6739130434782608
UTRN,HNRNPD,0.021739130434782608,0.012987012987012988,1.6739130434782608
C16orf72,HNRNPD,0.021739130434782608,0.012987012987012988,1.6739130434782608
ENG,HNRNPD,0.03260869565217391,0.01948051948051948,1.6739130434782608
COA3,HNRNPD,0.010869565217391304,0.006493506493506494,1.6739130434782608
RHOA,HNRNPD,0.010869565217391304,0.006493506493506494,1.6739130434782608
ARCN1,HNRNPD,0.021739130434782608,0.012987012987012988,1.6739130434782608
TRBC2,IL32,0.043478260869565216,0.025974025974025976,1.6739130434782608
ASXL1,HNRNPD,0.06521739130434782,0.03896103896103896,1.6739130434782608
WDR33,HNRNPD,0.021739130434782608,0.012987012987012988,1.6739130434782608
CMIP,HNRNPD,0.03260869565217391,0.01948051948051948,1.6739130434782608
CSNK1D,HNRNPD,0.03260869565217391,0.01948051948051948,1.6739130434782608
KCTD12,HNRNPD,0.021739130434782608,0.012987012987012988,1.6739130434782608
PKM,HNRNPD,0.03260869565217391,0.01948051948051948,1.6739130434782608
COL6A3,HNRNPD,0.06521739130434782,0.03896103896103896,1.6739130434782608
CD68,HNRNPD,0.043478260869565216,0.025974025974025976,1.6739130434782608
CANX,HNRNPD,0.03260869565217391,0.01948051948051948,1.6739130434782608
CRIP1,HNRNPD,0.06521739130434782,0.03896103896103896,1.6739130434782608
BPIFB1,HNRNPD,0.010869565217391304,0.006493506493506494,1.6739130434782608
TRBC2,HNRNPD,0.05434782608695652,0.03246753246753247,1.6739130434782605
FXYD5,HNRNPD,0.05434782608695652,0.03246753246753247,1.6739130434782605
CSRP1,HNRNPD,0.05434782608695652,0.03246753246753247,1.6739130434782605
TIMP3,HNRNPD,0.05434782608695652,0.03246753246753247,1.6739130434782605
SRGN,HNRNPD,0.10869565217391304,0.06493506493506494,1.6739130434782605
MGP,HNRNPD,0.05434782608695652,0.03246753246753247,1.6739130434782605
AP2A2,TIMP3,0.010752688172043012,0.006423982869379015,1.6738351254480288
EMP2,TIMP3,0.010752688172043012,0.006423982869379015,1.6738351254480288
CTSS,TIMP3,0.021505376344086023,0.01284796573875803,1.6738351254480288
TBL1XR1,TIAL1,0.0847457627118644,0.05063291139240506,1.673728813559322
CAPG,TIAL1,0.0423728813559322,0.02531645569620253,1.673728813559322
LSP1,TIAL1,0.0423728813559322,0.02531645569620253,1.673728813559322
COL1A2,SSR4,0.08368200836820083,0.05,1.6736401673640167
GNAQ,NUMA1,0.02040816326530612,0.012195121951219513,1.673469387755102
TNIP1,NUMA1,0.02040816326530612,0.012195121951219513,1.673469387755102
CBX3,NUMA1,0.02040816326530612,0.012195121951219513,1.673469387755102
PLXDC2,NUMA1,0.02040816326530612,0.012195121951219513,1.673469387755102
SUMO3,RSRC2,0.05504587155963303,0.03289473684210526,1.6733944954128441
SMAP2,HIST1H1C,0.026881720430107527,0.01606425702811245,1.6733870967741937
SF3B5,HIST1H1C,0.026881720430107527,0.01606425702811245,1.6733870967741937
RBL2,HIST1H1C,0.026881720430107527,0.01606425702811245,1.6733870967741937
DCTN4,HIST1H1C,0.026881720430107527,0.01606425702811245,1.6733870967741937
SERPINF1,HIST1H1C,0.026881720430107527,0.01606425702811245,1.6733870967741937
GPNMB,HIST1H1C,0.026881720430107527,0.01606425702811245,1.6733870967741937
LTBP2,UQCRB,0.03937007874015748,0.023529411764705882,1.6732283464566928
STK17B,UQCRB,0.03937007874015748,0.023529411764705882,1.6732283464566928
DCN,UQCRB,0.07874015748031496,0.047058823529411764,1.6732283464566928
CYTIP,SERPINE1,0.03773584905660377,0.022556390977443608,1.6729559748427674
DHX15,SERPINE1,0.03773584905660377,0.022556390977443608,1.6729559748427674
PEBP1,SERPINE1,0.03773584905660377,0.022556390977443608,1.6729559748427674
NNMT,SERPINE1,0.03773584905660377,0.022556390977443608,1.6729559748427674
LTBP2,SERPINE1,0.03773584905660377,0.022556390977443608,1.6729559748427674
MIDN,SERPINE1,0.03773584905660377,0.022556390977443608,1.6729559748427674
EFCAB14,SERPINE1,0.03773584905660377,0.022556390977443608,1.6729559748427674
TTC3,SERPINE1,0.03773584905660377,0.022556390977443608,1.6729559748427674
LCP1,SERPINE1,0.07547169811320754,0.045112781954887216,1.6729559748427674
PNRC1,SERPINE1,0.03773584905660377,0.022556390977443608,1.6729559748427674
KLF6,SERPINE1,0.03773584905660377,0.022556390977443608,1.6729559748427674
JCHAIN,SERPINE1,0.11320754716981132,0.06766917293233082,1.6729559748427674
SERPINF1,SUMO3,0.014760147601476014,0.008823529411764706,1.6728167281672817
MYH11,SUMO3,0.014760147601476014,0.008823529411764706,1.6728167281672817
PRDX2,FN1,0.01818181818181818,0.010869565217391304,1.6727272727272726
KIAA0319L,CLIC1,0.03636363636363636,0.021739130434782608,1.6727272727272726
PTBP3,CLIC1,0.03636363636363636,0.021739130434782608,1.6727272727272726
DYNLRB1,CLIC1,0.03636363636363636,0.021739130434782608,1.6727272727272726
EML4,DCTN4,0.03597122302158273,0.021505376344086023,1.672661870503597
HIST1H1C,DCTN4,0.03597122302158273,0.021505376344086023,1.672661870503597
LUM,DCTN4,0.07194244604316546,0.043010752688172046,1.672661870503597
ALDH3A2,NBR1,0.03508771929824561,0.02097902097902098,1.6725146198830407
MTG1,NBR1,0.03508771929824561,0.02097902097902098,1.6725146198830407
SERINC5,NBR1,0.03508771929824561,0.02097902097902098,1.6725146198830407
CALCOCO2,NBR1,0.03508771929824561,0.02097902097902098,1.6725146198830407
EIF4A1,NBR1,0.03508771929824561,0.02097902097902098,1.6725146198830407
MFAP4,NBR1,0.03508771929824561,0.02097902097902098,1.6725146198830407
C1R,NBR1,0.03508771929824561,0.02097902097902098,1.6725146198830407
AEBP1,IGFBP4,0.043835616438356165,0.026209677419354836,1.6724973656480508
CXCL14,CDH11,0.0730593607305936,0.04368932038834951,1.6722475900558094
CCNI,COL6A1,0.06545454545454546,0.03914590747330961,1.6720661157024794
MAST4,LAPTM5,0.008,0.004784688995215311,1.6720000000000002
SOX4,LAPTM5,0.016,0.009569377990430622,1.6720000000000002
KIF5B,LAPTM5,0.008,0.004784688995215311,1.6720000000000002
MX1,LAPTM5,0.016,0.009569377990430622,1.6720000000000002
VSTM2L,LAPTM5,0.008,0.004784688995215311,1.6720000000000002
DDR1,LAPTM5,0.008,0.004784688995215311,1.6720000000000002
TMEM219,LAPTM5,0.016,0.009569377990430622,1.6720000000000002
CERS2,LAPTM5,0.016,0.009569377990430622,1.6720000000000002
MACF1,LAPTM5,0.032,0.019138755980861243,1.6720000000000002
CCN2,LAPTM5,0.04,0.023923444976076555,1.672
BGN,LAPTM5,0.04,0.023923444976076555,1.672
IKZF1,TMEM219,0.031746031746031744,0.0189873417721519,1.6719576719576719
GPX3,TMEM219,0.031746031746031744,0.0189873417721519,1.6719576719576719
NDUFV2,TMEM219,0.031746031746031744,0.0189873417721519,1.6719576719576719
WARS,TMEM219,0.031746031746031744,0.0189873417721519,1.6719576719576719
ATF6B,TMEM219,0.031746031746031744,0.0189873417721519,1.6719576719576719
PUM1,TMEM219,0.031746031746031744,0.0189873417721519,1.6719576719576719
TNFRSF1A,TMEM219,0.031746031746031744,0.0189873417721519,1.6719576719576719
GPNMB,TMEM219,0.031746031746031744,0.0189873417721519,1.6719576719576719
TRAC,TMEM219,0.031746031746031744,0.0189873417721519,1.6719576719576719
AEBP1,TMEM219,0.06349206349206349,0.0379746835443038,1.6719576719576719
NUPR1,TMEM219,0.031746031746031744,0.0189873417721519,1.6719576719576719
COL6A3,BMPR2,0.0625,0.037383177570093455,1.6718750000000002
LGALS1,BMPR2,0.0625,0.037383177570093455,1.6718750000000002
DEPP1,BMPR2,0.0625,0.037383177570093455,1.6718750000000002
CYB5A,MYH9,0.03076923076923077,0.018404907975460124,1.6717948717948719
MXRA7,MYH9,0.03076923076923077,0.018404907975460124,1.6717948717948719
DRAP1,MYH9,0.03076923076923077,0.018404907975460124,1.6717948717948719
C1S,MYH9,0.03076923076923077,0.018404907975460124,1.6717948717948719
SLPI,MYH9,0.03076923076923077,0.018404907975460124,1.6717948717948719
DEPP1,MYH9,0.03076923076923077,0.018404907975460124,1.6717948717948719
SELENOP,MYH9,0.06153846153846154,0.03680981595092025,1.6717948717948719
CD37,CAPN2,0.023880597014925373,0.014285714285714287,1.671641791044776
COL6A1,CAPN2,0.023880597014925373,0.014285714285714287,1.671641791044776
FN1,AKT1,0.0718954248366013,0.043010752688172046,1.6715686274509802
COL3A1,TMEM63A,0.09333333333333334,0.055837563451776644,1.6715151515151518
